	logFC	logCPM	F	PValue	color
CAPZA1	3.7895777541496	11.5549102216038	94.0389634910437	1.24611894985075e-05	red
PPP3CA	3.70010661226526	10.0933818896916	93.9631928098837	1.24978135610638e-05	red
ZYX	-2.87591929816042	6.79751826867954	92.5196636536247	1.32220947969967e-05	blue
TMTC3	2.89006246311384	8.25811747717684	91.8650431677971	1.35679001953538e-05	red
BOP1	-3.5523033395035	5.56320556831238	91.4866525156707	1.37729721732681e-05	blue
SKIL	3.23219296972503	9.19695579237725	89.9822920998145	1.46278168760716e-05	red
PER2	3.83923047684797	5.96239773479516	89.2589814513819	1.50625480792628e-05	red
AC091959.3	-11.7229333097595	3.38179105517601	117.373900452193	1.51345980328922e-05	blue
CRISPLD2	3.02832170506761	8.03171754896927	89.0106950330146	1.52155080611485e-05	red
EIF2S3	2.44361942258807	9.76683588952272	88.9232700906649	1.52698313270886e-05	red
NHSL1	3.43502166935005	5.48565062072783	88.757604961472	1.53734404822795e-05	red
TAX1BP3	-3.13128095754203	6.12313027724913	88.0308967150206	1.583850436186e-05	blue
RIN2	4.16124267199728	10.0922964008928	87.3399971928034	1.62971507169837e-05	red
GPC1	-2.9789259848026	5.95070425088484	86.8093264222271	1.66608022177375e-05	blue
CACUL1	2.22229401921573	8.08693454315093	86.0808500794142	1.71767649562261e-05	red
GRINA	-3.59954508363424	8.0422200654037	85.975928887517	1.72527225216074e-05	blue
EIF2S2	2.42190617690093	9.23115076979542	85.8463141862089	1.73471403150397e-05	red
COL6A1	-2.79874316930457	8.52359783347772	85.730421193815	1.74321126431225e-05	blue
SLC52A2	-3.26961364668124	6.1801094962713	85.54792709518	1.75669791104176e-05	blue
TOM1L2	-4.05898238428236	4.3842976634755	84.8856713786761	1.8067539811453e-05	blue
C6orf62	3.5881187701251	11.1606595792359	84.5465517785435	1.83307973280703e-05	red
TLK1	3.72556804833763	9.10283357791076	84.388937732733	1.84547920735766e-05	red
PEPD	-3.01757716277772	5.48317354432361	84.1632306562901	1.86341956089425e-05	blue
CHPF	-3.91504052356523	5.64547110012872	83.6704075929086	1.90335921695934e-05	blue
KLC2	-4.84617518769624	4.439261007078	82.8867092999298	1.96911275285639e-05	blue
C1orf56	4.18539014466467	6.67717281144098	82.6698688011359	1.98780800396105e-05	red
TFAP2C	4.28566521993017	5.67781578598153	82.2302934551963	2.0263957093438e-05	red
HECTD3	-3.53093030732757	5.05897014260452	82.0814275593003	2.03967668128617e-05	blue
REEP4	-3.01270180258246	5.43201329886792	82.0796874280864	2.0398325712784e-05	blue
IL17RC	-6.18495716643304	4.11051415127032	81.870156707506	2.05871330102983e-05	blue
C16orf70	-5.56412036605902	3.62897532933735	81.8057135009945	2.06456434578143e-05	blue
IAH1	2.50999142388095	8.44718659944855	81.3967205982373	2.10218934285219e-05	red
DNAJC3	2.47749572603444	8.27740359910206	81.1916467614658	2.12137912430996e-05	red
SF3A2	-6.66881446958066	4.33962248431385	80.1657572910557	2.22074940343379e-05	blue
STRN3	3.73641951669633	8.43164548536394	79.4376989487575	2.29483576155715e-05	red
TP53I11	-4.84150040470978	5.87869105937414	79.2216988717808	2.31741078968533e-05	blue
EEFSEC	-5.12755423607168	3.70722621925292	79.0839904977863	2.33194893015238e-05	blue
RNF126	-3.96907065759576	4.5878248829439	79.0216514298939	2.33856784370664e-05	blue
AC010542.2	3.74628984317815	5.42798398231239	78.798402248375	2.36246595245105e-05	red
FASTK	-3.43286016764209	5.01756550217743	78.5631436949495	2.38798248473427e-05	blue
CYP51A1	2.62393511724444	8.35649399181192	77.6905376142238	2.48570324886116e-05	red
SNAPC2	-3.93377132561741	4.99350636740454	77.5978795513508	2.49637241405957e-05	blue
GOLIM4	3.52775812256798	9.84726192452953	77.5138214214605	2.50610113252863e-05	red
ECE1	-3.28835759493512	6.43863429904848	77.4752905973147	2.51057652679141e-05	blue
CXCL3	2.45874597010127	7.0481299352727	77.2011870641044	2.54270534229699e-05	red
AC026464.4	-9.17498765997697	3.27974410571441	77.1269255599535	2.55149861589887e-05	blue
SPNS1	-3.42446084994357	5.06038434941355	77.0991463416383	2.55479775442989e-05	blue
ADNP	2.90287568081463	8.08809611664184	76.8286354870419	2.58720618004112e-05	red
TOM1	-4.63814216466731	5.3506451962023	76.0434521275735	2.68424457924372e-05	blue
PIP4K2A	2.78980694296609	8.61509911594463	75.8962529238605	2.70294237243735e-05	red
RMND5A	2.57720009367825	6.44177652938577	75.8373383070938	2.71047174752043e-05	red
H3F3B	3.03184500817963	11.8886522493676	75.3299718858776	2.77641667714585e-05	red
RELL1	3.06334637565522	7.51007809850412	75.1606227939222	2.79887547862549e-05	red
MFGE8	-2.73199106857627	5.88993427108956	75.1554319872871	2.79956747210822e-05	blue
ZNF526	-6.15694882025497	3.40934661872669	75.0650874090416	2.8116459173477e-05	blue
LTBR	-2.64889606688103	5.7965318031742	75.0572143419051	2.81270158937887e-05	blue
SNX2	2.1425468272066	8.51286283472636	75.041582698423	2.81479905751877e-05	red
PTK7	-2.89113236097822	5.32302208906876	74.8295858645822	2.84343991200753e-05	blue
SEC22B	3.19547860106138	10.3005458031724	74.0943295485043	2.94565304212375e-05	red
BROX	3.14846474958322	9.10829282446574	73.7357180103377	2.9971802410776e-05	red
FRMD8	-3.33701102863687	4.67832470608956	73.3827518646454	3.04900649479523e-05	blue
LGALS3	-2.45368159859921	8.46198550693445	73.2799169162617	3.06431716994003e-05	blue
TMEM184B	-2.93919491827345	5.76511085519859	73.2666276684246	3.06630279051046e-05	blue
CRYZL1	2.25456870684104	6.00008114283387	73.231015465439	3.07163178102861e-05	red
CNPPD1	-2.67242192575216	5.64591802492012	73.2221676170773	3.07295757170213e-05	blue
DPP9	-3.05015584867016	5.46692440719312	72.344881219731	3.20805946189848e-05	blue
POGLUT1	2.47382710934862	7.25766777355934	72.1652002082258	3.23664492837179e-05	red
NFIB	2.0700323091067	7.33979188218341	71.9060984474129	3.278431092727e-05	red
ARL6IP5	2.20923396342379	9.19190706935943	71.8149423404562	3.2932930940695e-05	red
DBI	2.0884387171958	7.23843278813244	71.7163953679559	3.30945540637468e-05	red
SMPD1	-3.01108834001859	4.95284264255303	71.396153178113	3.36266966595883e-05	blue
CPNE8	4.32653597743527	6.71505482335796	71.3686961151126	3.3672820275936e-05	red
EXOSC8	2.98862235916633	7.44728061660369	70.9618134545774	3.43657259994653e-05	red
C4orf33	2.5931329538151	5.08476223929136	70.7901681834004	3.46633980290733e-05	red
TGFB1I1	-4.09787347642299	5.17686162529756	70.7064520006735	3.48097557977349e-05	blue
RARA	-6.77076357457062	3.36550442602031	70.6845398476226	3.48481920609186e-05	blue
TUBA1C	-2.63926111274578	7.81278043218743	70.2459716250579	3.56288201829123e-05	blue
PLPPR2	-5.08891708689414	5.53611796257155	69.6293662032056	3.67638756322951e-05	blue
BAG4	2.83142667615203	7.95789285577495	69.475374441447	3.70544056808911e-05	red
ARFGAP1	-3.30280040569278	5.09991167503629	69.4144662444944	3.71701142259166e-05	blue
AL450326.3	3.88552792120462	4.34236993036608	69.2256979511218	3.75316156288912e-05	red
RBM14	-3.90500231399369	4.35184936936074	69.1111254360021	3.77531826876251e-05	blue
CHP1	2.69599822965403	9.21017064341182	69.038755754489	3.78939823222142e-05	red
RBM48	2.57158021906648	6.16798182151213	68.9633538291989	3.80413836210716e-05	red
FAM76A	2.86411228312399	7.68268342074429	68.931124637307	3.81046072962398e-05	red
TMEM33	2.33691876671456	8.37864456587109	68.83408697029	3.82957636044648e-05	red
AC005921.2	3.14338732966843	5.61809834629941	68.5388956116538	3.88847190390098e-05	red
BAK1	-3.41792091258687	5.40499102022529	68.4664827153297	3.9030928952877e-05	blue
H3F3AP4	-12.2762441807512	3.93144071771274	87.3355080647485	3.9198438761827e-05	blue
ADAM19	2.0576095289196	7.22860058231194	68.146024600625	3.9686321596531e-05	red
LYPLA2	-4.17879572966072	5.13135747719787	67.5621447911158	4.09163944665804e-05	blue
RASSF3	3.5261378522101	5.55326956530922	67.5151564313118	4.10174544945045e-05	red
BICC1	3.05447582702849	8.86254737866069	67.4542261738973	4.11489672879781e-05	red
PYCR3	-3.7565361003056	5.06800555951281	67.1842807441287	4.17380329334246e-05	blue
CCNE2	2.84787010131739	5.49432423027804	66.8434327775586	4.24970330398096e-05	red
TMEM109	-2.54286721054571	6.57299842649916	66.255147912466	4.38482692534573e-05	blue
EFEMP2	-3.96607557261387	4.26083543227941	66.197204339601	4.39842613029896e-05	blue
SKA2	2.9900656762953	8.22422937484391	66.141821810675	4.41147381237879e-05	red
PPP1CB	3.54258790819057	11.5248959526437	65.9496981552153	4.45711511337441e-05	red
PDS5B	3.24129378261418	7.50622297470093	65.8689369845033	4.47647789053265e-05	red
ARRDC3	2.48638959761124	10.592855227578	65.8327252404186	4.48519408588867e-05	red
MBOAT7	-2.34425434296975	5.83722819889656	65.7080760570225	4.51536068234022e-05	blue
DTX3L	2.08039248074228	7.76854183623292	65.3644465366334	4.59985289387208e-05	red
CARMIL1	4.67952790785481	9.04623140941287	65.1457892259142	4.65465190765126e-05	red
SAR1A	2.20102641881441	9.15426919382773	65.1051377095814	4.66493004925454e-05	red
MCRIP1	-3.0185666125369	5.55729543906245	65.073758875302	4.67288322804443e-05	blue
SHC1	-2.34542963836448	6.25962564372619	64.9413421165738	4.70663332226381e-05	blue
ASF1A	2.8910828022729	7.55076003194513	64.8224497529326	4.73719758003819e-05	red
SHISA5	-3.19580517703398	7.16878226440849	64.7864670048638	4.74649695490954e-05	blue
DOT1L	-6.78655055640721	3.48258611772451	64.6888438425831	4.77184240476997e-05	blue
FKBP8	-5.47767044972291	5.80161529332016	64.4619829814718	4.83140096308975e-05	blue
HMGCS1	3.32361787548307	7.97986030884432	64.3589215994287	4.85876636292947e-05	red
PIGK	2.44337879166971	8.46410034381231	64.3574063119725	4.85917016019996e-05	red
MTERF1	2.30793038242263	5.52759670485933	64.2431622807828	4.8897359324124e-05	red
TRIM59	2.42572122475388	6.07275568191797	64.2301032272073	4.89324521818738e-05	red
NDUFB8	2.43852758695393	8.12785998099763	64.1026565738183	4.92765986833612e-05	red
PRPS2	3.50437537687353	8.27335658032322	63.9984230697385	4.95603247334919e-05	red
AL121929.3	4.21673691720557	3.86368574095708	63.9714286836894	4.96341383555592e-05	red
PPDPF	-3.43076606149254	6.15319493182965	63.8860424235877	4.98685300294151e-05	blue
GEMIN4	-5.89484150748106	3.47017433110625	63.8669298631668	4.99211857330203e-05	blue
NUCB2	1.84740545899599	7.57624181679776	63.4491394096105	5.10898587213868e-05	red
STAM2	2.27149994599848	7.48346158865331	63.3704022274232	5.13139424492801e-05	red
FAM53C	-3.13226621726193	4.96309769885896	63.2561933115464	5.1641176217864e-05	blue
PRRC2A	-4.88449926996777	5.68110018779073	63.2112154810748	5.17707667496098e-05	blue
CLUH	-5.49088019141499	4.05811720588461	63.1874014830773	5.18395452390321e-05	blue
TPRA1	-3.8666564862006	4.94339930997255	62.8358467293515	5.28683703641203e-05	blue
RPL36AL	2.72963015977852	7.52729595113525	62.5776864498806	5.36402468021196e-05	red
FICD	3.4169718038055	5.63298116183881	62.4133380600861	5.41390153124996e-05	red
OSTN	3.27055821542186	3.99320908906017	62.3881085636185	5.42160973205535e-05	red
AL450306.1	2.91539420512136	5.43849999269974	62.3616799046763	5.42969909325304e-05	red
NUCB1	-2.54408583656332	6.88168277392885	62.2781021854569	5.45538077865209e-05	blue
PLOD1	-2.53982672075669	7.06153416937765	62.074130448177	5.51870052077283e-05	blue
ATP5F1D	-2.82628991140795	5.91219499176377	61.8196890408778	5.5989874215347e-05	blue
PTEN	4.00133799196728	11.0718797224666	61.7801711755149	5.61158825333428e-05	red
CALM2	2.24859927240782	11.2380400310835	61.7451165238539	5.62279575067371e-05	red
PRDX3	1.94178403085841	8.67857890729377	61.6123567188456	5.66549674945083e-05	red
SMG5	-3.62780010702039	4.96562572357243	61.5536093663135	5.68452227529378e-05	blue
B3GALNT2	2.60384103366415	5.99755415601618	61.3003647698202	5.7674608847164e-05	red
SYF2	2.86519645705498	8.20362788631067	61.2134092502823	5.79628931115375e-05	red
CLEC16A	-6.41805347921639	2.81375100877446	61.1609834339641	5.81375755596077e-05	blue
COMMD10	2.93110271694162	7.68632458887767	61.078726736746	5.84129890591695e-05	red
THOP1	-3.05668346322428	4.56031408975942	60.9600827069669	5.88131282825084e-05	blue
PHACTR2	3.17629541678974	8.78526590027061	60.9434793476299	5.88693990911579e-05	red
RALY	-2.45432839590191	6.32627923731307	60.8372816332914	5.92309201122504e-05	blue
SUPT5H	-2.39407169531274	5.58513294088479	60.81868259922	5.92945220904442e-05	blue
SLC35C2	-2.43516391197547	5.7693551360773	60.6691277654214	5.98090763751494e-05	blue
BRIX1	2.62576856853146	8.23209937856617	60.492743126347	6.04231700393357e-05	red
CDC42EP1	-3.94977939858526	6.48167515806352	60.4436044144944	6.05956582838887e-05	blue
REXO1	-11.0811941461953	2.74614754630729	76.1241943023869	6.06506881238248e-05	blue
NADK2	2.37838275461225	7.08907320393226	60.361708139394	6.08845097612542e-05	red
MRPL32	2.0796589613248	7.49110676480926	60.2398690059664	6.13174492799818e-05	red
ZNF761	2.65762353173598	4.80046825251966	60.1734695418187	6.15550192671024e-05	red
TTC1	1.83604004083307	7.51813867591981	59.8835184952906	6.26060819823738e-05	red
PUSL1	-3.07061103010911	4.62326509291327	59.5763369854228	6.37443156444618e-05	blue
DCUN1D1	2.98809671382343	8.67565204670468	59.2288510138432	6.50634091646419e-05	red
AP5Z1	-2.99061482047706	4.52513757871868	59.170303488001	6.52890254180222e-05	blue
ABCA1	4.7926139328555	10.8735318078583	58.7568970274346	6.69104008495579e-05	red
MED15	-3.11482298174667	5.24852923988824	58.681760255209	6.72104966684489e-05	blue
LMF2	-4.57893481004575	5.33732661483653	58.5756724407385	6.76370952652412e-05	blue
MRTFA	-3.50118071966966	4.59564073921283	58.5229242296608	6.78504714128765e-05	blue
WDR62	-4.88760849055237	3.52726143244429	58.3970379542051	6.83631313425306e-05	blue
TWIST1	3.03490721941528	6.57405153433274	58.3386752202915	6.86024585172461e-05	red
HAS2	3.14588661695391	7.99182843707466	58.2439504022837	6.89931396706259e-05	red
B4GALT1	2.03672841466626	8.33433610941937	58.2243779707728	6.90742118885557e-05	red
SH3GL1	-2.94572481223606	5.37021438051416	58.1745481866905	6.92811557778719e-05	blue
WBP2	-3.42102589356949	5.69408193030699	58.1426584329046	6.94140031780025e-05	blue
PSMD3	-3.27484075667753	6.33511957487822	58.1140670898487	6.95333820796636e-05	blue
RPS6KA4	-5.77468909295796	4.53631735924522	57.9949689044893	7.00334420386632e-05	blue
ATXN2L	-3.54733418772436	4.27110388446218	57.9747029555003	7.01189822667232e-05	blue
IPO13	-2.86227035118347	4.81670580092258	57.9711740580165	7.01338907474168e-05	blue
YWHAE	2.55765980325385	10.7408399386792	57.9392540839	7.02689236303375e-05	red
POFUT2	-3.2274987291341	4.41797296458345	57.9050271086586	7.04140789584693e-05	blue
RELB	-3.91141218794575	4.61366433921694	57.8319882651612	7.07250954829986e-05	blue
PPP2R5D	-4.28253643908162	5.07852147182538	57.7556323464169	7.1052083945107e-05	blue
NAB1	2.64032798170182	5.55224117071864	57.6756516960657	7.13966338744735e-05	red
C9orf85	2.4340975948861	5.6071867129495	57.614445397069	7.16617238962274e-05	red
COA3	1.86026079535345	6.26972491460522	57.5329454838203	7.20166294575193e-05	red
CTIF	-6.98949609194951	2.82212673347097	57.5219527027258	7.20646682551545e-05	blue
SLC12A2	3.47331557007314	8.38084339560128	57.2790616465343	7.31364543768353e-05	red
PTN	2.1813506118666	7.6251371064113	57.190861244748	7.35305997149379e-05	red
HPCAL1	-2.77404021049102	5.56913929008232	57.0631965397759	7.41058389866245e-05	blue
LRP1	-4.41970186207174	5.43078807893833	57.0217141456078	7.42939687478051e-05	blue
TRAPPC13	2.30248156296486	5.98902322679613	56.9773320905649	7.44959136997271e-05	red
MOB3A	-3.08934365137936	4.43207322952594	56.8560247984089	7.50514083714438e-05	blue
BCL10	3.63398436768216	8.53898511520817	56.8336789669128	7.51543020044333e-05	red
PSMA3-AS1	2.23323829101208	5.5832568869237	56.7515035256531	7.55342143157588e-05	red
RANGAP1	-3.99675517758969	5.32074310715904	56.7275438763431	7.56454381799252e-05	blue
ULK3	-4.286446158806	3.7692438770243	56.5588676101414	7.64343058995025e-05	blue
PAK1IP1	2.40219358966968	7.95085393092105	56.5328082626339	7.65571005289409e-05	red
ARPC5	1.92136775075528	9.03787021959081	56.5134249550727	7.66485976230645e-05	red
TRPS1	2.74842239854839	8.16839067980512	56.4754664210335	7.68281755479678e-05	red
SELENOK	1.82444308337302	7.6128910544505	56.4149700521726	7.71154713249805e-05	red
AD000090.1	-8.69093207333745	8.30125605735134	56.4012225200276	7.71809460895775e-05	blue
SLC1A5	-2.30841827148175	7.37472254197791	56.3345020640335	7.74997062854927e-05	blue
PSKH1	-8.73477393283062	2.77847487048993	56.104215958712	7.86126909170997e-05	blue
KMT5A	2.48056380724925	5.16955116861033	56.013722401136	7.90555417054887e-05	red
HNRNPH1	4.84676199002581	11.7929897343868	55.8407184584143	7.99109326241273e-05	red
CDK16	-3.24561709828937	5.51397161813511	55.7303391403294	8.04627653909324e-05	blue
RIT1	3.50929680170889	7.04082683705605	55.7012026180776	8.06092290132413e-05	red
SPCS2P4	2.46891252890408	6.22202652505428	55.6644317519951	8.07945473048251e-05	red
CNN2	-2.6799626081442	6.70968999563718	55.2986642086723	8.26674057545152e-05	blue
TK2	1.90202865968371	6.23582348049819	55.2075101065114	8.31426111015778e-05	red
ATP6V0A1	-2.77613998441385	4.84301131745877	55.2014580646523	8.31742829730395e-05	blue
SLC30A7	1.96267819612622	8.39632183608111	55.1704429063456	8.33368312089474e-05	red
FNIP1	3.35112215395006	9.2210995332477	55.0914744474966	8.37525042316889e-05	red
AC087190.3	3.31983609321043	7.06781271272647	55.0675104961577	8.3879160134087e-05	red
AKT1S1	-4.10805051914971	5.45048361669334	55.0166004030911	8.41490330617656e-05	blue
CASP1	3.24034550759712	5.97774067692902	54.9503822373105	8.45016876077404e-05	red
PDCL3	1.97937226301291	5.71579693734432	54.9029715894627	8.47553208516404e-05	red
SCAMP4	-3.91051640656999	4.44853546476257	54.7192127378112	8.5747459490377e-05	blue
TRMT61A	-3.44607790670544	4.36964280794368	54.5305350230249	8.67813824104268e-05	blue
PREB	-2.66749813028386	5.15123826924018	54.5257219522034	8.68079614931704e-05	blue
TUBB3	-2.00409373452377	6.58834285365819	54.3398102314675	8.78424881021986e-05	blue
SLC44A2	-2.49182385530379	6.09602297458858	54.2492724431192	8.8351902711133e-05	blue
TCIRG1	-3.92717327113336	3.80774371840785	54.1587454283549	8.886497220417e-05	blue
NCOR2	-3.44155764360099	5.25314377895	54.1480622106711	8.89257668536528e-05	blue
KCTD9	2.75664242434926	9.0966455037392	54.0026974157692	8.97582048083062e-05	red
ANKRD40	2.13302490872974	6.30941436264319	53.978818485175	8.98958831062293e-05	red
FLNA	-2.63000522807167	8.09791632543136	53.9078843527616	9.03064340418551e-05	blue
NPDC1	-2.97360448381812	4.75179927138027	53.8226465989452	9.0802891559031e-05	blue
MAF1	-3.09571725629441	6.99640964033109	53.7915143503163	9.09850721760817e-05	blue
TLN1	-2.63656640429597	6.90136376349039	53.6016747216858	9.21059734957058e-05	blue
TUBB4B	-2.32182234626008	7.45727594639928	53.4428702604787	9.30569809160606e-05	blue
HES4	-8.0366116913907	2.93801458543	53.4124347404012	9.32406515845186e-05	blue
CXCL2	2.25216673505455	5.38303714118846	53.3404706330593	9.36767513689831e-05	red
PSMD12	2.10147972873633	8.65277974900587	53.2037415394404	9.45124061603227e-05	red
SLC35F2	2.1819282157066	6.54964197764581	53.1670500166777	9.47382476854178e-05	red
TNFRSF1A	-2.36730447428634	5.97418728953009	52.956518164737	9.60472876583733e-05	blue
FKBP3	2.0017632576775	6.04832488166541	52.7948340060689	9.7068057264102e-05	red
KCTD17	-4.64417965643903	3.71004046783597	52.793498968131	9.7076542409829e-05	blue
PPP5C	-4.12555766843876	4.97569153795074	52.6174564872935	9.82036303549175e-05	blue
APCDD1L	-2.28179933214385	6.04584725847392	52.5567726553305	9.85959566060238e-05	blue
ATXN7	-11.0854989919158	2.75004542620882	65.1834097791661	9.87754800668211e-05	blue
YIPF3	-1.85947733231014	6.73814430151257	52.4023301308354	9.96033590041006e-05	blue
FSCN1	-4.99998971663142	6.18158737118417	52.2951001866967	0.000100310414318429	blue
TRMT11	2.1003338316327	5.26364389024394	52.1374987481508	0.000101361093034142	red
LRCH4	-8.52341428607535	2.58698815001089	51.9783038874882	0.000102436466853522	blue
SLC25A1	-3.57111304393101	5.74196528032687	51.9521212154649	0.000102614702786348	blue
GRWD1	-3.13234799687323	4.95576867619543	51.8693351879207	0.000103180829508106	blue
RNH1	-2.5858644779715	6.38697935175854	51.5709776637485	0.000105253959113355	blue
AKR7A2	-2.27741698682676	6.05621800299493	51.4911724492442	0.000105817332821791	blue
PSMB4	2.00011083385892	7.86058935034692	51.477794995078	0.000105912139435648	red
BMP1	-2.49832595316989	6.2376983897717	51.1425120256877	0.000108323543757236	blue
FBXW7	2.18292042296458	5.83448932865516	51.0563436282276	0.000108954389233913	red
RAP2B	3.45305011498104	8.64421118654836	51.016150497208	0.000109250224435054	red
FLOT2	-4.57870101793175	4.69709331615866	50.9037300726108	0.000110083052005562	blue
CNOT6L	1.98247743489648	6.06511430897859	50.8794201155785	0.000110264191436386	red
FAM171B	4.37812684211949	7.41881881485299	50.8613461892738	0.00011039910738416	red
ATAD3A	-3.10505631382615	4.58129939864842	50.7784355994702	0.000111020671908754	blue
PRXL2C	2.36505200221215	7.14631281555594	50.7770818515312	0.000111030857116693	red
SLC35A4	-2.43214756059206	6.4198264367319	50.7370865154034	0.000111332300754731	blue
PPP1R12A	1.86574989310899	7.43874348325512	50.6619091654066	0.000111901697646363	red
EMILIN1	-9.37525129102978	3.41782840619318	50.6432147712523	0.000112043857450999	blue
MAP3K11	-4.16552914235255	4.42734110784189	50.5710003264562	0.000112595140890219	blue
TMEM242	1.8118861508975	6.32285784860305	50.5046658624278	0.000113104542189603	red
RPS6KB2	-5.43624432977725	4.44078677335848	50.4794132205964	0.000113299225037326	blue
DCTN1	-2.87023244052953	5.54645337286619	50.4027383283767	0.000113892927889741	blue
WNT5A	3.3811596617517	9.65695694559462	50.3773220450796	0.000114090591240659	red
ELK1	-4.88159764884248	3.96561609828716	50.3509542918009	0.000114296109835437	blue
CDC42	2.05693148530909	9.71220160982833	50.3160746745175	0.000114568687568389	red
ISY1-RAB43	-8.30726354150443	2.93057369376199	50.2361887554842	0.000115196064592099	blue
KLF9	2.73733559994474	6.10443597430148	50.0780989662894	0.000116450381289119	red
BCAS2	1.86644195494053	8.10831398034484	50.069783838427	0.000116516828979355	red
MMP16	2.38091453539115	7.66784591818349	50.0422872795429	0.000116736898375054	red
B3GAT3	-2.88237267286887	4.86340632033245	49.9885683580594	0.000117168347617072	blue
VAT1	-2.67029954713472	7.34659872563703	49.9697366834416	0.000117320070260468	blue
CDKN1A	-2.0944204851636	6.38884523072106	49.8507318785174	0.000118284594973361	blue
FKBP10	-3.10889834678189	6.13762692909402	49.7841667777082	0.00011882844512171	blue
TMEM63A	-6.69218186731394	2.83180306598221	49.7182661643608	0.000119369963960427	blue
AC024075.2	2.52761566202557	5.0598695091987	49.7045663187699	0.00011948292733746	red
SLC43A2	-3.47070728618944	4.23276099445138	49.6788997136364	0.000119694925455697	blue
CDC25B	-1.86079196959156	6.44804252102593	49.6310471172502	0.000120091436097699	blue
TGFB1	-2.72579005808162	5.97767597655866	49.6153955044983	0.000120221484669266	blue
PGGT1B	3.29507110442103	8.06407087999311	49.4983654886014	0.000121199509996728	red
SPPL2B	-3.90981131572625	3.96760078997087	49.4530210554201	0.000121581140816822	blue
CRBN	2.09471199915407	7.60469104912538	49.2607281232525	0.000123216403136499	red
NR1H2	-2.58677114439228	5.75343236923231	49.2326909201626	0.000123457134401731	blue
GTF3C2	-2.44999317618949	5.01151348490321	49.1655842973254	0.000124035724842466	blue
LCLAT1	1.8802762575285	7.18450723967887	49.1070648247142	0.000124543059998373	red
RBM42	-2.59771084858598	6.10580981952798	48.8911259987116	0.000126437849228905	blue
C1orf159	-5.19034469206125	3.77116921107374	48.7512726224525	0.000127684358499537	blue
UBE2V2	2.02796609892593	9.31905333688707	48.6587513043641	0.000128517489813176	red
BRD2	-2.16613118858302	6.9761045102305	48.5668759180034	0.00012935157308639	blue
PKP3	-10.8173080421802	2.48533390540837	59.6667256262828	0.000130067794759868	blue
SEMA5A	2.1302755080613	8.38904308668223	48.3545568112222	0.000131305264786982	red
TBC1D9B	-2.34988964649697	5.51557231609106	48.3255683877152	0.000131574875033263	blue
VASP	-4.67320290356737	5.63599883866142	48.189065241108	0.000132853826631032	blue
CALM3	-1.86182436140546	6.80058509723739	48.1012408492691	0.000133684949880024	blue
SPHK2	-3.39958048248283	4.10323761112088	47.8016664165961	0.000136569555172448	blue
EIF4G1	-2.88427477684261	7.07363630150283	47.7160739178136	0.000137408055284879	blue
MSN	-2.05956540708024	8.02467199549935	47.6645398039325	0.000137916025210247	blue
GTF3C6	1.6832307259647	7.19755505875708	47.6466900873272	0.00013809251910813	red
ARHGAP33	-8.05409570451852	2.95054032976762	47.6353007835549	0.000138205282214593	blue
UTP11	1.7818196163957	7.22919332695374	47.5975144753269	0.000138580225950583	red
NCLN	-3.70605171494166	5.80764554913493	47.5420234911231	0.000139133167788562	blue
SGCE	2.28072796240487	7.10530041777806	47.5122822954611	0.000139430665828271	red
AKAP12	3.48437206318496	4.80409796104839	47.4933021477171	0.000139620940003487	red
MT-CO2	2.08012485549428	11.8832112078869	47.475247051757	0.000139802243435935	red
AKT2	-2.79264523588316	4.50834909010936	47.4593457869387	0.000139962163781482	blue
NDUFA12	2.38690251742052	7.09832156369129	47.2013973842859	0.000142588765186749	red
PAN3	2.78637388985338	6.71188436505758	47.1253700163451	0.000143374718935024	red
AP1M1	-2.42593309405395	5.9885958850031	46.9969055157078	0.000144715163800064	blue
AP1B1	-2.87804143159305	5.44960743956408	46.9174992773183	0.000145551594619866	blue
PPP6R3	1.58514236733444	7.63271368630897	46.8918413029814	0.00014582316212932	red
RELA	-3.22075736124175	5.75166821981571	46.7112731597195	0.00014775243275967	blue
RAP1GDS1	2.32466828224718	7.27197011673257	46.6624761341429	0.000148279297183988	red
SDHD	2.07392009684978	8.9805640151789	46.49455602399	0.000150110471046042	red
SURF4	-1.68397609860689	7.37421389162974	46.4883075979581	0.000150179156979094	blue
PLA2G15	-5.12049157516246	3.42345381466533	46.3743161178317	0.000151439168792594	blue
CPTP	-4.47046876317274	4.00506976482567	46.3004498744043	0.00015226274938678	blue
TRA2A	4.56221541749116	9.72072471010013	46.1974102174059	0.000153421024274313	red
GLI4	-6.35269959838101	2.49268193685158	46.1588479132244	0.000153857350455797	blue
FAM200B	2.13216201149425	7.10305555154985	46.1392323791631	0.000154079895174015	red
ACADM	1.66878289772578	6.95537431342014	46.093843734696	0.000154596396780067	red
IMPDH1	-6.19221405416662	5.31940833459877	46.0808789871816	0.000154744328780648	blue
COL6A2	-1.92267336083038	7.52441467119159	46.0776992715239	0.000154780637525221	blue
ALPL	-5.70943916492415	2.81829080165581	46.0626474761474	0.000154952657256575	blue
COL5A3	-4.1221004527594	4.1417217486542	45.8919848607213	0.000156919979655765	blue
AC067852.2	-10.8492686021475	2.51631975019533	55.7843170315649	0.000160130149192757	blue
RABEP2	-6.64561433779895	3.0361733256255	45.5965448100384	0.000160400447675308	blue
ACAT2	1.8600313472361	6.39015478697005	45.4178218222093	0.000162553052041305	red
